"","DATE","COUNTY","TOTAL_CASES","NEW_CASES","TOTAL_CONFIRMED","NEW_CONFIRMED","POS_TESTS","NEG_TESTS","TOTAL_TESTS","NEW_TESTS","NEW_DEATHS","TOTAL_DEATHS","NEW_RECOVERED","TOTAL_RECOVERED","NEW_ACTIVE","TOTAL_ACTIVE","NEW_HOSPITALIZED","TOTAL_HOSPITALIZED"
"3687",2020-04-30,"Sevier",49,1,NA,NA,49,1534,1583,26,0,1,FALSE,TRUE,1,20,TRUE,TRUE
"3688",2020-04-30,"Shelby",2507,75,NA,NA,2507,19345,21852,1039,3,47,TRUE,TRUE,24,1172,TRUE,TRUE
"3689",2020-04-30,"Smith",21,1,NA,NA,21,420,441,5,0,1,FALSE,TRUE,1,11,FALSE,TRUE
"3690",2020-04-30,"Stewart",7,0,NA,NA,7,170,177,7,0,0,FALSE,TRUE,0,5,TRUE,TRUE
"3691",2020-04-30,"Sullivan",49,1,NA,NA,49,1281,1330,48,0,1,FALSE,TRUE,1,5,FALSE,TRUE
"3692",2020-04-30,"Sumner",623,4,NA,NA,623,3312,3935,144,0,37,TRUE,TRUE,0,261,TRUE,TRUE
"3693",2020-04-30,"Tipton",98,0,NA,NA,98,1304,1402,58,0,0,TRUE,TRUE,-2,47,TRUE,TRUE
"3694",2020-04-30,"Trousdale",123,1,NA,NA,123,770,893,432,0,1,FALSE,TRUE,1,111,FALSE,TRUE
"3695",2020-04-30,"Unicoi",1,0,NA,NA,1,146,147,4,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3696",2020-04-30,"Union",3,0,NA,NA,3,251,254,14,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"3697",2020-04-30,"Van Buren",2,0,NA,NA,2,186,188,4,0,0,TRUE,TRUE,-1,1,FALSE,FALSE
"3698",2020-04-30,"Warren",7,0,NA,NA,7,662,669,13,0,0,FALSE,TRUE,0,3,FALSE,FALSE
"3699",2020-04-30,"Washington",54,0,NA,NA,54,1606,1660,34,0,0,FALSE,TRUE,0,8,FALSE,TRUE
"3700",2020-04-30,"Wayne",4,0,NA,NA,4,259,263,9,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"3701",2020-04-30,"Weakley",23,2,NA,NA,23,535,558,39,0,0,TRUE,TRUE,1,13,FALSE,TRUE
"3702",2020-04-30,"White",7,1,NA,NA,7,549,556,31,0,0,FALSE,TRUE,1,3,FALSE,TRUE
"3703",2020-04-30,"Williamson",411,3,NA,NA,411,4818,5229,141,0,9,TRUE,TRUE,-2,124,TRUE,TRUE
"3704",2020-04-30,"Wilson",253,3,NA,NA,253,2456,2709,52,0,4,FALSE,TRUE,3,111,FALSE,TRUE
"3705",2020-05-01,"Anderson",28,0,NA,NA,28,2041,2069,55,0,1,FALSE,TRUE,0,6,FALSE,TRUE
"3706",2020-05-01,"Bedford",184,11,NA,NA,184,1341,1525,90,0,2,TRUE,TRUE,9,144,TRUE,TRUE
"3707",2020-05-01,"Benton",5,-1,NA,NA,5,209,214,11,0,1,FALSE,TRUE,-1,0,FALSE,TRUE
"3708",2020-05-01,"Bledsoe",595,1,NA,NA,595,2947,3542,9,0,0,FALSE,TRUE,1,586,TRUE,TRUE
"3709",2020-05-01,"Blount",58,2,NA,NA,58,1221,1279,61,0,3,TRUE,TRUE,0,9,FALSE,TRUE
"3710",2020-05-01,"Bradley",52,3,NA,NA,52,883,935,78,0,1,TRUE,TRUE,2,12,TRUE,TRUE
"3711",2020-05-01,"Campbell",16,1,NA,NA,16,437,453,37,0,1,FALSE,TRUE,1,2,FALSE,TRUE
"3712",2020-05-01,"Cannon",12,0,NA,NA,12,271,283,17,0,0,TRUE,TRUE,-1,4,FALSE,TRUE
"3713",2020-05-01,"Carroll",18,0,NA,NA,18,478,496,24,0,1,TRUE,TRUE,-1,4,FALSE,TRUE
"3714",2020-05-01,"Carter",13,1,NA,NA,13,518,531,43,0,1,TRUE,TRUE,-3,2,FALSE,TRUE
"3715",2020-05-01,"Cheatham",48,2,NA,NA,48,881,929,32,0,0,FALSE,TRUE,2,23,TRUE,TRUE
"3716",2020-05-01,"Chester",10,0,NA,NA,10,282,292,20,0,0,FALSE,TRUE,0,5,FALSE,TRUE
"3717",2020-05-01,"Claiborne",5,0,NA,NA,5,274,279,26,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3718",2020-05-01,"Clay",5,0,NA,NA,5,231,236,8,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3719",2020-05-01,"Cocke",16,0,NA,NA,16,415,431,13,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"3720",2020-05-01,"Coffee",36,0,NA,NA,36,1077,1113,47,0,0,FALSE,TRUE,0,20,FALSE,TRUE
"3721",2020-05-01,"Crockett",7,0,NA,NA,7,309,316,21,0,0,FALSE,TRUE,0,6,FALSE,TRUE
"3722",2020-05-01,"Cumberland",74,0,NA,NA,74,1616,1690,75,0,1,TRUE,TRUE,-1,28,FALSE,TRUE
"3723",2020-05-01,"Davidson",2652,40,NA,NA,2652,15109,17761,346,0,28,TRUE,TRUE,-28,1276,TRUE,TRUE
"3724",2020-05-01,"Decatur",4,0,NA,NA,4,165,169,7,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3725",2020-05-01,"Dekalb",17,2,NA,NA,17,625,642,63,0,0,TRUE,TRUE,1,7,FALSE,FALSE
"3726",2020-05-01,"Dickson",74,2,NA,NA,74,1046,1120,25,0,0,FALSE,TRUE,2,35,FALSE,TRUE
"3727",2020-05-01,"Dyer",36,2,NA,NA,36,623,659,17,0,0,TRUE,TRUE,-1,15,FALSE,TRUE
"3728",2020-05-01,"Fayette",59,3,NA,NA,59,1029,1088,53,0,1,TRUE,TRUE,-1,16,FALSE,TRUE
"3729",2020-05-01,"Fentress",4,0,NA,NA,4,220,224,5,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"3730",2020-05-01,"Franklin",36,0,NA,NA,36,1113,1149,74,0,1,FALSE,TRUE,0,9,FALSE,TRUE
"3731",2020-05-01,"Gibson",45,2,NA,NA,45,1207,1252,94,0,1,TRUE,TRUE,-2,19,FALSE,TRUE
"3732",2020-05-01,"Giles",8,0,NA,NA,8,425,433,24,0,0,TRUE,TRUE,-1,4,FALSE,FALSE
"3733",2020-05-01,"Grainger",6,1,NA,NA,6,288,294,12,0,0,FALSE,TRUE,1,2,FALSE,TRUE
"3734",2020-05-01,"Greene",44,0,NA,NA,44,805,849,34,0,2,TRUE,TRUE,-7,7,FALSE,TRUE
"3735",2020-05-01,"Grundy",28,0,NA,NA,28,309,337,4,0,1,FALSE,TRUE,0,5,FALSE,TRUE
"3736",2020-05-01,"Hamblen",18,0,NA,NA,18,884,902,33,0,2,FALSE,TRUE,0,5,FALSE,TRUE
"3737",2020-05-01,"Hamilton",160,4,NA,NA,160,2628,2788,238,0,13,FALSE,TRUE,4,59,FALSE,TRUE
"3738",2020-05-01,"Hancock",0,0,NA,NA,0,54,54,3,0,0,FALSE,FALSE,0,0,FALSE,FALSE
"3739",2020-05-01,"Hardeman",16,2,NA,NA,16,356,372,13,0,0,TRUE,TRUE,1,7,FALSE,TRUE
"3740",2020-05-01,"Hardin",5,0,NA,NA,5,839,844,17,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"3741",2020-05-01,"Hawkins",30,0,NA,NA,30,812,842,28,0,2,TRUE,TRUE,-1,1,FALSE,TRUE
"3742",2020-05-01,"Haywood",23,3,NA,NA,23,349,372,22,0,1,FALSE,TRUE,3,11,FALSE,TRUE
"3743",2020-05-01,"Henderson",7,0,NA,NA,7,571,578,34,0,0,FALSE,TRUE,0,3,FALSE,FALSE
"3744",2020-05-01,"Henry",13,0,NA,NA,13,631,644,43,0,0,TRUE,TRUE,-1,4,FALSE,TRUE
"3745",2020-05-01,"Hickman",44,0,NA,NA,44,517,561,26,0,0,FALSE,TRUE,0,42,FALSE,TRUE
"3746",2020-05-01,"Houston",5,0,NA,NA,5,176,181,6,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"3747",2020-05-01,"Humphreys",11,1,NA,NA,11,283,294,18,0,1,FALSE,TRUE,1,4,FALSE,FALSE
"3748",2020-05-01,"Jackson",7,0,NA,NA,7,345,352,12,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"3749",2020-05-01,"Jefferson",20,1,NA,NA,20,818,838,16,0,0,FALSE,TRUE,1,5,FALSE,FALSE
"3750",2020-05-01,"Johnson",3,0,NA,NA,3,79,82,6,0,0,TRUE,TRUE,-1,0,FALSE,FALSE
"3751",2020-05-01,"Knox",233,5,NA,NA,233,7009,7242,348,0,5,TRUE,TRUE,4,28,FALSE,TRUE
"3752",2020-05-01,"Lake",55,0,NA,NA,55,1048,1103,1,0,0,TRUE,TRUE,-7,18,FALSE,FALSE
"3753",2020-05-01,"Lauderdale",21,0,NA,NA,21,346,367,11,0,0,TRUE,TRUE,-3,11,FALSE,TRUE
"3754",2020-05-01,"Lawrence",17,0,NA,NA,17,842,859,40,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"3755",2020-05-01,"Lewis",2,0,NA,NA,2,116,118,15,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3756",2020-05-01,"Lincoln",14,1,NA,NA,14,545,559,56,0,0,FALSE,TRUE,1,6,FALSE,TRUE
"3757",2020-05-01,"Loudon",32,-1,NA,NA,32,599,631,32,0,0,TRUE,TRUE,-3,8,FALSE,TRUE
"3758",2020-05-01,"Macon",41,1,NA,NA,41,705,746,34,0,3,FALSE,TRUE,1,18,FALSE,TRUE
"3759",2020-05-01,"Madison",136,1,NA,NA,136,2653,2789,183,0,1,TRUE,TRUE,0,63,TRUE,TRUE
"3760",2020-05-01,"Marion",29,0,NA,NA,29,526,555,12,0,1,FALSE,TRUE,0,6,FALSE,TRUE
"3761",2020-05-01,"Marshall",23,1,NA,NA,23,563,586,25,0,1,TRUE,TRUE,2,11,TRUE,TRUE
"3762",2020-05-01,"Maury",44,2,NA,NA,44,1543,1587,56,0,0,TRUE,TRUE,1,10,TRUE,TRUE
"3763",2020-05-01,"McMinn",94,2,NA,NA,94,1362,1456,94,0,1,TRUE,TRUE,1,87,FALSE,TRUE
"3764",2020-05-01,"McNairy",11,0,NA,NA,11,356,367,61,0,0,TRUE,TRUE,-1,1,FALSE,TRUE
"3765",2020-05-01,"Meigs",9,1,NA,NA,9,161,170,5,0,0,FALSE,TRUE,1,6,TRUE,TRUE
"3766",2020-05-01,"Monroe",21,1,NA,NA,21,420,441,12,0,1,FALSE,TRUE,1,10,FALSE,TRUE
"3767",2020-05-01,"Montgomery",146,0,NA,NA,146,3207,3353,237,0,2,TRUE,TRUE,-2,71,FALSE,TRUE
"3768",2020-05-01,"Moore",3,0,NA,NA,3,155,158,8,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"3769",2020-05-01,"Morgan",6,0,NA,NA,6,295,301,23,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3770",2020-05-01,"Obion",14,1,NA,NA,14,395,409,22,0,1,TRUE,TRUE,0,6,FALSE,TRUE
"3771",2020-05-01,"Out of State",258,4,NA,NA,258,29685,29943,942,0,1,TRUE,TRUE,2,124,TRUE,TRUE
"3772",2020-05-01,"Overton",8,0,NA,NA,8,587,595,23,0,0,TRUE,TRUE,-1,1,FALSE,TRUE
"3773",2020-05-01,"Pending",33,0,NA,NA,33,20501,20534,688,0,0,TRUE,TRUE,-1,32,FALSE,FALSE
"3774",2020-05-01,"Perry",12,3,NA,NA,12,75,87,4,0,0,FALSE,TRUE,3,8,FALSE,FALSE
"3775",2020-05-01,"Pickett",0,0,NA,NA,0,171,171,3,0,0,FALSE,FALSE,0,0,FALSE,FALSE
"3776",2020-05-01,"Polk",8,0,NA,NA,8,166,174,7,0,0,FALSE,TRUE,0,3,FALSE,TRUE
"3777",2020-05-01,"Putnam",122,1,NA,NA,122,1786,1908,21,0,5,TRUE,TRUE,-1,33,FALSE,TRUE
"3778",2020-05-01,"Rhea",5,0,NA,NA,5,523,528,34,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"3779",2020-05-01,"Roane",7,0,NA,NA,7,1517,1524,46,0,0,FALSE,TRUE,0,0,FALSE,TRUE
"3780",2020-05-01,"Robertson",157,9,NA,NA,157,1560,1717,113,0,0,TRUE,TRUE,6,57,TRUE,TRUE
"3781",2020-05-01,"Rutherford",502,28,NA,NA,502,4695,5197,277,0,11,TRUE,TRUE,20,284,TRUE,TRUE
"3782",2020-05-01,"Scott",11,0,NA,NA,11,248,259,9,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3783",2020-05-01,"Sequatchie",5,0,NA,NA,5,465,470,36,0,0,TRUE,TRUE,-2,0,FALSE,TRUE
"3784",2020-05-01,"Sevier",49,0,NA,NA,49,1639,1688,105,0,1,TRUE,TRUE,-1,19,FALSE,TRUE
"3785",2020-05-01,"Shelby",2599,92,NA,NA,2599,20465,23064,1212,4,51,TRUE,TRUE,38,1210,TRUE,TRUE
"3786",2020-05-01,"Smith",22,1,NA,NA,22,448,470,29,0,1,TRUE,TRUE,-1,10,FALSE,TRUE
"3787",2020-05-01,"Stewart",7,0,NA,NA,7,184,191,14,0,0,FALSE,TRUE,0,5,FALSE,TRUE
"3788",2020-05-01,"Sullivan",49,0,NA,NA,49,1349,1398,68,0,1,TRUE,TRUE,-1,4,FALSE,TRUE
"3789",2020-05-01,"Sumner",632,9,NA,NA,632,3490,4122,187,0,37,FALSE,TRUE,9,270,TRUE,TRUE
"3790",2020-05-01,"Tipton",98,0,NA,NA,98,1378,1476,74,0,0,FALSE,TRUE,0,47,FALSE,TRUE
"3791",2020-05-01,"Trousdale",1020,897,NA,NA,1020,843,1863,970,0,1,FALSE,TRUE,897,1008,FALSE,TRUE
"3792",2020-05-01,"Unicoi",2,1,NA,NA,2,152,154,7,0,0,FALSE,TRUE,1,1,FALSE,FALSE
"3793",2020-05-01,"Union",3,0,NA,NA,3,263,266,12,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"3794",2020-05-01,"Van Buren",2,0,NA,NA,2,194,196,8,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"3795",2020-05-01,"Warren",8,1,NA,NA,8,724,732,63,0,0,FALSE,TRUE,1,4,FALSE,FALSE
"3796",2020-05-01,"Washington",55,1,NA,NA,55,1664,1719,59,0,0,TRUE,TRUE,-2,6,FALSE,TRUE
"3797",2020-05-01,"Wayne",4,0,NA,NA,4,262,266,3,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"3798",2020-05-01,"Weakley",23,0,NA,NA,23,593,616,58,0,0,TRUE,TRUE,-1,12,FALSE,TRUE
"3799",2020-05-01,"White",7,0,NA,NA,7,564,571,15,0,0,FALSE,TRUE,0,3,FALSE,TRUE
"3800",2020-05-01,"Williamson",416,5,NA,NA,416,4919,5335,106,0,9,TRUE,TRUE,3,127,TRUE,TRUE
"3801",2020-05-01,"Wilson",259,6,NA,NA,259,2548,2807,98,1,5,TRUE,TRUE,-1,110,FALSE,TRUE
"3802",2020-05-02,"Anderson",28,0,NA,NA,28,2203,2231,162,0,1,TRUE,TRUE,-1,5,FALSE,TRUE
"3803",2020-05-02,"Bedford",193,9,NA,NA,193,1391,1584,59,0,2,TRUE,TRUE,5,149,FALSE,TRUE
"3804",2020-05-02,"Benton",6,1,NA,NA,6,221,227,13,0,1,FALSE,TRUE,1,1,FALSE,TRUE
"3805",2020-05-02,"Bledsoe",596,1,NA,NA,596,3023,3619,77,0,0,FALSE,TRUE,1,587,FALSE,TRUE
"3806",2020-05-02,"Blount",63,5,NA,NA,63,1283,1346,67,0,3,TRUE,TRUE,3,12,TRUE,TRUE
"3807",2020-05-02,"Bradley",52,0,NA,NA,52,953,1005,70,0,1,TRUE,TRUE,-2,10,FALSE,TRUE
"3808",2020-05-02,"Campbell",16,0,NA,NA,16,493,509,56,0,1,FALSE,TRUE,0,2,FALSE,TRUE
"3809",2020-05-02,"Cannon",12,0,NA,NA,12,279,291,8,0,0,FALSE,TRUE,0,4,FALSE,TRUE
"3810",2020-05-02,"Carroll",18,0,NA,NA,18,506,524,28,0,1,FALSE,TRUE,0,4,FALSE,TRUE
"3811",2020-05-02,"Carter",14,1,NA,NA,14,558,572,41,0,1,FALSE,TRUE,1,3,FALSE,TRUE
"3812",2020-05-02,"Cheatham",48,0,NA,NA,48,933,981,52,0,0,TRUE,TRUE,-1,22,FALSE,TRUE
"3813",2020-05-02,"Chester",10,0,NA,NA,10,296,306,14,0,0,TRUE,TRUE,-1,4,FALSE,TRUE
"3814",2020-05-02,"Claiborne",5,0,NA,NA,5,291,296,17,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3815",2020-05-02,"Clay",5,0,NA,NA,5,244,249,13,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3816",2020-05-02,"Cocke",16,0,NA,NA,16,450,466,35,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"3817",2020-05-02,"Coffee",38,2,NA,NA,38,1130,1168,55,0,0,FALSE,TRUE,2,22,FALSE,TRUE
"3818",2020-05-02,"Crockett",7,0,NA,NA,7,317,324,8,0,0,FALSE,TRUE,0,6,FALSE,TRUE
"3819",2020-05-02,"Cumberland",74,0,NA,NA,74,1735,1809,119,0,1,TRUE,TRUE,-4,24,FALSE,TRUE
"3820",2020-05-02,"Davidson",2773,121,NA,NA,2773,15944,18717,956,0,28,TRUE,TRUE,68,1344,TRUE,TRUE
"3821",2020-05-02,"Decatur",4,0,NA,NA,4,171,175,6,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3822",2020-05-02,"Dekalb",18,1,NA,NA,18,641,659,17,0,0,TRUE,TRUE,0,7,FALSE,FALSE
"3823",2020-05-02,"Dickson",77,3,NA,NA,77,1110,1187,67,0,0,FALSE,TRUE,3,38,FALSE,TRUE
"3824",2020-05-02,"Dyer",36,0,NA,NA,36,693,729,70,0,0,TRUE,TRUE,-3,12,FALSE,TRUE
"3825",2020-05-02,"Fayette",59,0,NA,NA,59,1105,1164,76,0,1,TRUE,TRUE,-3,13,FALSE,TRUE
"3826",2020-05-02,"Fentress",4,0,NA,NA,4,240,244,20,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"3827",2020-05-02,"Franklin",36,0,NA,NA,36,1227,1263,114,0,1,TRUE,TRUE,-2,7,FALSE,TRUE
"3828",2020-05-02,"Gibson",48,3,NA,NA,48,1288,1336,84,0,1,TRUE,TRUE,0,19,FALSE,TRUE
"3829",2020-05-02,"Giles",8,0,NA,NA,8,450,458,25,0,0,FALSE,TRUE,0,4,FALSE,FALSE
"3830",2020-05-02,"Grainger",6,0,NA,NA,6,296,302,8,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"3831",2020-05-02,"Greene",43,-1,NA,NA,43,844,887,38,0,2,FALSE,TRUE,-1,6,FALSE,TRUE
"3832",2020-05-02,"Grundy",28,0,NA,NA,28,320,348,11,0,1,FALSE,TRUE,0,5,TRUE,TRUE
"3833",2020-05-02,"Hamblen",18,0,NA,NA,18,967,985,83,0,2,TRUE,TRUE,-1,4,FALSE,TRUE
"3834",2020-05-02,"Hamilton",168,8,NA,NA,168,3177,3345,557,0,13,FALSE,TRUE,8,67,FALSE,TRUE
"3835",2020-05-02,"Hancock",0,0,NA,NA,0,75,75,21,0,0,FALSE,FALSE,0,0,FALSE,FALSE
"3836",2020-05-02,"Hardeman",17,1,NA,NA,17,377,394,22,0,0,FALSE,TRUE,1,8,FALSE,TRUE
"3837",2020-05-02,"Hardin",5,0,NA,NA,5,849,854,10,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"3838",2020-05-02,"Hawkins",30,0,NA,NA,30,853,883,41,0,2,FALSE,TRUE,0,1,FALSE,TRUE
"3839",2020-05-02,"Haywood",23,0,NA,NA,23,367,390,18,0,1,TRUE,TRUE,-1,10,FALSE,TRUE
"3840",2020-05-02,"Henderson",9,2,NA,NA,9,598,607,29,0,0,FALSE,TRUE,2,5,FALSE,FALSE
"3841",2020-05-02,"Henry",13,0,NA,NA,13,675,688,44,0,0,TRUE,TRUE,-1,3,FALSE,TRUE
"3842",2020-05-02,"Hickman",44,0,NA,NA,44,536,580,19,0,0,FALSE,TRUE,0,42,FALSE,TRUE
"3843",2020-05-02,"Houston",5,0,NA,NA,5,182,187,6,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"3844",2020-05-02,"Humphreys",11,0,NA,NA,11,317,328,34,0,1,FALSE,TRUE,0,4,FALSE,FALSE
"3845",2020-05-02,"Jackson",7,0,NA,NA,7,367,374,22,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"3846",2020-05-02,"Jefferson",22,2,NA,NA,22,859,881,43,0,0,FALSE,TRUE,2,7,FALSE,FALSE
"3847",2020-05-02,"Johnson",3,0,NA,NA,3,81,84,2,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3848",2020-05-02,"Knox",236,3,NA,NA,236,7341,7577,335,0,5,TRUE,TRUE,2,30,FALSE,TRUE
"3849",2020-05-02,"Lake",55,0,NA,NA,55,1060,1115,12,0,0,TRUE,TRUE,-3,15,FALSE,FALSE
"3850",2020-05-02,"Lauderdale",21,0,NA,NA,21,361,382,15,0,0,TRUE,TRUE,-1,10,FALSE,TRUE
"3851",2020-05-02,"Lawrence",17,0,NA,NA,17,868,885,26,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"3852",2020-05-02,"Lewis",2,0,NA,NA,2,125,127,9,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3853",2020-05-02,"Lincoln",14,0,NA,NA,14,598,612,53,0,0,TRUE,TRUE,-1,5,FALSE,TRUE
"3854",2020-05-02,"Loudon",37,5,NA,NA,37,647,684,53,0,0,FALSE,TRUE,5,13,FALSE,TRUE
"3855",2020-05-02,"Macon",44,3,NA,NA,44,740,784,38,0,3,FALSE,TRUE,3,21,FALSE,TRUE
"3856",2020-05-02,"Madison",138,2,NA,NA,138,2788,2926,137,0,1,TRUE,TRUE,0,63,TRUE,TRUE
"3857",2020-05-02,"Marion",29,0,NA,NA,29,541,570,15,0,1,TRUE,TRUE,-1,5,FALSE,TRUE
"3858",2020-05-02,"Marshall",23,0,NA,NA,23,596,619,33,0,1,FALSE,TRUE,0,11,FALSE,TRUE
"3859",2020-05-02,"Maury",44,0,NA,NA,44,1586,1630,43,0,0,FALSE,TRUE,0,10,FALSE,TRUE
"3860",2020-05-02,"McMinn",97,3,NA,NA,97,1473,1570,114,0,1,TRUE,TRUE,0,87,FALSE,TRUE
"3861",2020-05-02,"McNairy",11,0,NA,NA,11,387,398,31,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"3862",2020-05-02,"Meigs",9,0,NA,NA,9,170,179,9,0,0,TRUE,TRUE,-1,5,FALSE,TRUE
"3863",2020-05-02,"Monroe",22,1,NA,NA,22,440,462,21,0,1,TRUE,TRUE,0,10,FALSE,TRUE
"3864",2020-05-02,"Montgomery",148,2,NA,NA,148,3428,3576,223,0,2,TRUE,TRUE,0,71,FALSE,TRUE
"3865",2020-05-02,"Moore",3,0,NA,NA,3,164,167,9,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"3866",2020-05-02,"Morgan",6,0,NA,NA,6,330,336,35,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3867",2020-05-02,"Obion",15,1,NA,NA,15,431,446,37,0,1,TRUE,TRUE,0,6,FALSE,TRUE
"3868",2020-05-02,"Out of State",302,44,NA,NA,302,30808,31110,1167,0,1,TRUE,TRUE,42,166,TRUE,TRUE
"3869",2020-05-02,"Overton",9,1,NA,NA,9,620,629,34,0,0,FALSE,TRUE,1,2,FALSE,TRUE
"3870",2020-05-02,"Pending",86,53,NA,NA,86,21195,21281,747,0,0,FALSE,TRUE,53,85,FALSE,FALSE
"3871",2020-05-02,"Perry",12,0,NA,NA,12,86,98,11,0,0,TRUE,TRUE,-1,7,FALSE,FALSE
"3872",2020-05-02,"Pickett",0,0,NA,NA,0,171,171,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE
"3873",2020-05-02,"Polk",11,3,NA,NA,11,187,198,24,0,0,FALSE,TRUE,3,6,FALSE,TRUE
"3874",2020-05-02,"Putnam",136,14,NA,NA,136,1932,2068,160,0,5,TRUE,TRUE,13,46,FALSE,TRUE
"3875",2020-05-02,"Rhea",5,0,NA,NA,5,571,576,48,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"3876",2020-05-02,"Roane",7,0,NA,NA,7,1603,1610,86,0,0,FALSE,TRUE,0,0,FALSE,TRUE
"3877",2020-05-02,"Robertson",168,11,NA,NA,168,1619,1787,70,0,0,TRUE,TRUE,2,59,FALSE,TRUE
"3878",2020-05-02,"Rutherford",547,45,NA,NA,547,4899,5446,249,0,11,TRUE,TRUE,44,328,TRUE,TRUE
"3879",2020-05-02,"Scott",11,0,NA,NA,11,269,280,21,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"3880",2020-05-02,"Sequatchie",5,0,NA,NA,5,506,511,41,0,0,FALSE,TRUE,0,0,FALSE,TRUE
"3881",2020-05-02,"Sevier",49,0,NA,NA,49,1770,1819,131,0,1,TRUE,TRUE,-7,12,FALSE,TRUE
"3882",2020-05-02,"Shelby",2672,73,NA,NA,2672,21552,24224,1160,4,55,TRUE,TRUE,33,1243,TRUE,TRUE
"3883",2020-05-02,"Smith",22,0,NA,NA,22,454,476,6,0,1,TRUE,TRUE,-1,9,FALSE,TRUE
"3884",2020-05-02,"Stewart",7,0,NA,NA,7,192,199,8,0,0,FALSE,TRUE,0,5,FALSE,TRUE
"3885",2020-05-02,"Sullivan",49,0,NA,NA,49,1480,1529,131,0,1,TRUE,TRUE,-1,3,FALSE,TRUE
"3886",2020-05-02,"Sumner",640,8,NA,NA,640,3558,4198,76,1,38,TRUE,TRUE,6,276,FALSE,TRUE
"3887",2020-05-02,"Tipton",99,1,NA,NA,99,1409,1508,32,0,0,TRUE,TRUE,-2,45,FALSE,TRUE
"3888",2020-05-02,"Trousdale",1344,324,NA,NA,1344,1500,2844,981,0,1,TRUE,TRUE,323,1331,TRUE,TRUE
"3889",2020-05-02,"Unicoi",2,0,NA,NA,2,155,157,3,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"3890",2020-05-02,"Union",3,0,NA,NA,3,278,281,15,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"3891",2020-05-02,"Van Buren",2,0,NA,NA,2,196,198,2,0,0,TRUE,TRUE,-1,0,FALSE,FALSE
"3892",2020-05-02,"Warren",8,0,NA,NA,8,743,751,19,0,0,FALSE,TRUE,0,4,FALSE,FALSE
"3893",2020-05-02,"Washington",57,2,NA,NA,57,1773,1830,111,0,0,TRUE,TRUE,1,7,FALSE,TRUE
"3894",2020-05-02,"Wayne",4,0,NA,NA,4,267,271,5,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"3895",2020-05-02,"Weakley",23,0,NA,NA,23,618,641,25,0,0,FALSE,TRUE,0,12,FALSE,TRUE
"3896",2020-05-02,"White",7,0,NA,NA,7,575,582,11,0,0,FALSE,TRUE,0,3,FALSE,TRUE
"3897",2020-05-02,"Williamson",419,3,NA,NA,419,5012,5431,96,0,9,TRUE,TRUE,1,128,FALSE,TRUE
"3898",2020-05-02,"Wilson",268,9,NA,NA,268,2628,2896,89,0,5,TRUE,TRUE,5,115,FALSE,TRUE
"3899",2020-05-03,"Anderson",28,0,NA,NA,28,2273,2301,70,0,1,FALSE,TRUE,0,5,FALSE,TRUE
"3900",2020-05-03,"Bedford",200,7,NA,NA,200,1471,1671,87,1,3,TRUE,TRUE,3,152,TRUE,TRUE
"3901",2020-05-03,"Benton",6,0,NA,NA,6,237,243,16,0,1,FALSE,TRUE,0,1,FALSE,TRUE
